1120202,フレッシュマン・セミナー,2, 1.0,1,春AB,水3,"7A102,春日講堂",叶 少瑜,教室内外の活動を通して、大学と社会の関係や大学における生活、学問に対する取り組み方などについて指導を行いつつ、教員と学生間及び学生相互間のコミュニケーションを図る。,知識2クラス対象。 CDP 対面,総合科目,フレッシュマン・セミナー,
1121102,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,4A103,櫻井 武,"医学教育及び学生生活上の諸問題の適切な指導,助言を行い,学生との相互コミュニケーションを深める。",医学1クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1121202,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,4A104,増田 知之,"医学教育及び学生生活上の諸問題の適切な指導,助言を行い,学生との相互コミュニケーションを深める。",医学2クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1121302,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,共同利用棟B203,水野 聖哉,"医学教育及び学生生活上の諸問題の適切な指導,助言を行い,学生との相互コミュニケーションを深める。",医学3クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1121402,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,4A203,大井 雄一,"医学教育及び学生生活上の諸問題の適切な指導,助言を行い,学生との相互コミュニケーションを深める。",医学4クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1121502,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,4A304,國松 淳,"医学教育及び学生生活上の諸問題の適切な指導,助言を行い,学生との相互コミュニケーションを深める。",医学5クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1121602,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,4A411,平野 有沙,"医学教育及び学生生活上の諸問題の適切な指導,助言を行い,学生との相互コミュニケーションを深める。",医学6クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1122102,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,,岡山 久代,"大学生としての生活,学習についての指導を行いつつ,教員と学生および学生間のコミュニケーションを図る。",看護Aクラス対象 CDP その他の実施形態,総合科目,フレッシュマン・セミナー,
1122202,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,,浅野 美礼,"大学生としての生活,学習についての指導を行いつつ,教員と学生および学生間のコミュニケーションを図る。",看護Bクラス対象 CDP その他の実施形態,総合科目,フレッシュマン・セミナー,
1122302,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,,阿部 吉樹,"大学生としての生活,学習についての指導を行いつつ,教員と学生および学生間のコミュニケーションを図る。",看護Cクラス対象 CDP その他の実施形態,総合科目,フレッシュマン・セミナー,
1122402,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,,萩野谷 浩美,"大学生としての生活,学習についての指導を行いつつ,教員と学生および学生間のコミュニケーションを図る。",看護Dクラス対象 CDP その他の実施形態,総合科目,フレッシュマン・セミナー,
1122502,Japan-Expertフレッシュマン・セミナー,2, 1.0,1,秋AB,集中,,入山 美保,筑波大学Japan-Expertプログラムの学生として充実した大学生活を送るために、利用可能な大学内の支援環境を学ぶ。,Japan-Expert(学士)プログラム生に限る CDP 対面,総合科目,フレッシュマン・セミナー,
1123102,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,,"小原 直,會田 雄一","大学生としての生活,学習についての指導を行いつつ,教員と学生および学生間のコミュニケーションを図る。",医療科学類対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1124012,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C213,征矢 英昭,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育1クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124022,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C216,長谷川 悦示,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育2クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124032,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C316,小野 誠司,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育3クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124042,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C317,渡邉 仁,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育4クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124052,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C416,齋藤 卓,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育5クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124062,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C213,竹村 雅裕,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育6クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124072,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C216,醍醐 笑部,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育7クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124082,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C316,大藏 倫博,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育8クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124092,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C317,仲澤 眞,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育9クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1124102,フレッシュマン・セミナー,2, 1.0,1,春AB,金5,5C416,松井 崇,"大学生としての学習,運動・競技及び生活の指導を行い,学習態度,履修問題等教員・学生間のコミュニケーションを図る。",体育10クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1125102,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,"5C213,5C216",尾川 明穂,筑波大学の組織・運営・芸術専門学群の各領域のカリキュラム及び学生生活についてガイダンスを行い、教員・学生相互のコミュニケーションを図る。,芸術1クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1125202,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,"5C213,5C216",宮原 克人,筑波大学の組織・運営・芸術専門学群の各領域のカリキュラム及び学生生活についてガイダンスを行い、教員・学生相互のコミュニケーションを図る。,芸術2クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1125302,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,"5C213,5C216",辻 泰岳,筑波大学の組織・運営・芸術専門学群の各領域のカリキュラム及び学生生活についてガイダンスを行い、教員・学生相互のコミュニケーションを図る。,芸術3クラス対象 CDP,総合科目,フレッシュマン・セミナー,
1130012,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,3A308,橋本 修,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第1類1クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130022,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,2D307,増尾 弘美,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第1類2クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130032,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,2G305,石田 尊,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第1類3クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130042,フレッシュマン・セミナー,2, 1.0,1,春AB,木2,2B206,箕輪 真理,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第1類4クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130052,フレッシュマン・セミナー,2, 1.0,1,春AB,木2,3A308,奥島 真一郎,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第1類5クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130062,フレッシュマン・セミナー,2, 1.0,1,春AB,木2,5C508,バールィシェフ エドワルド,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第1類6クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130072,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,2A309,長田 友紀,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第2類1クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130082,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,1E102,田崎 博之,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第2類2クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130092,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,1E303,大須賀 健,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第2類3クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130102,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,1E401,百武 篤也,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第2類4クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130112,フレッシュマン・セミナー,2, 1.0,1,春AB,金2,3A409,山岸 洋,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第2類5クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130122,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,3A308,金子 暁子,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第2類6クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
1130132,フレッシュマン・セミナー,2, 1.0,1,春AB,火4,3A416,谷口 綾子,初年次において、大学と大学生活に関する理解を深め、広い視野に立った学問研究への動機付けを高め、キャリアプランを主体的に設計するための指導を行うとともに、教員と学生および学生間のコミュニケーションを深める。併せて、2 年次の移行までの学修について理解を深める。,総学第2類7クラス対象 CDP 対面,総合科目,フレッシュマン・セミナー,
